patentId,artUnit,examinerName,filingDate,issueDate
7908172,3688,"CHAMPAGNE, DONALD",2001-04-20,2011-03-15
8219445,3688,"LASTRA, DANIEL",2009-01-28,2012-07-10
8538805,3621,"LASTRA, DANIEL",2013-01-03,2013-09-17
8370199,3621,"LASTRA, DANIEL",2012-06-05,2013-02-05
8370199,3621,"LASTRA, DANIEL",2012-06-05,2013-02-05
7092957,2162,"EHICHIOYA, IRETE FRED",2003-01-17,2006-08-15
7499946,2169,"EHICHIOYA, IRETE FRED",2007-01-17,2009-03-03
8065352,2156,"EHICHIOYA, IRETE FRED",2011-03-11,2011-11-22
6006227,2771,"AMSBURY, WAYNE P",1996-06-28,1999-12-21
6343275,2162,"ALVAREZ, RAQUEL",1999-07-16,2002-01-29
7953667,3667,"CHEUNG, MARY DA ZHI WANG",2007-07-23,2011-05-31
8326763,3667,"CHEUNG, MARY DA ZHI WANG",2011-05-27,2012-12-04
6411941,2161,"HEWITT II, CALVIN L",1998-10-01,2002-06-25
RE43435,3691,"AKINTOLA, OLABODE",2010-03-16,2012-05-29
6996538,3627,"MCALLISTER, STEVEN B",2001-03-07,2006-02-07
7904360,3691,"CAMPEN, KELLY SCAGGS",2003-01-30,2011-03-08
8589271,3691,"CAMPEN, KELLY SCAGGS",2012-02-03,2013-11-19
5969324,2876,"DUNN, DREW A",1997-04-10,1999-10-19
RE43715,2457,"MEKY, MOUSTAFA M",2007-09-05,2012-10-02
7813996,3693,"WEISBERGER, RICHARD C",2006-05-02,2010-10-12
7212999,3691,"KAZIMI, HANI M",1999-04-09,2007-05-01
7314163,2876,"HAUPT, KRISTY A",2007-04-16,2008-01-01
6766304,3624,"WEISBERGER, RICHARD C",2001-06-27,2004-07-20
6286045,2153,"DINH, DUNG C",1997-05-19,2001-09-04
6199077,2176,"FEILD, JOSEPH H",1999-06-01,2001-03-06
7113190,2628,"YANG, RYAN R",2002-11-27,2006-09-26
8380611,3691,"POINVIL, FRANTZY",2010-04-08,2013-02-19
7783556,3695,"LIU, CHIA-YI",2004-03-12,2010-08-24
8645212,3688,"ANDERSON, SCOTT C",2012-10-25,2014-02-04
7783523,3628,"NELSON, FREDA ANN",2007-12-20,2010-08-24
8515820,3628,"NELSON, FREDA ANN",2012-08-16,2013-08-20
8904405,2199,"WU, QING YUAN",2014-06-20,2014-12-02
6317783,2154,"COULTER, KENNETH R",1999-10-27,2001-11-13
7890416,3691,"TINKLER, MURIEL S",2007-06-01,2011-02-15
8041626,3691,"TINKLER, MURIEL S",2007-06-01,2011-10-18
8060435,3691,"TINKLER, MURIEL S",2010-05-27,2011-11-15
7089195,3622,"DURAN, ARTHUR D",2001-04-30,2006-08-08
8799059,3682,"DURAN, ARTHUR D",2013-12-06,2014-08-05
7904374,3693,"WEISBERGER, RICHARD C",2006-10-25,2011-03-08
5339352,2608,"CUMMING, WILLIAM D",1992-10-01,1994-08-16
9009060,3628,"EPSTEIN, BRIAN M",2005-07-26,2015-04-14
7693768,3693,"WEISBERGER, RICHARD C",2006-10-25,2010-04-06
5987434,3623,"JEANTY, ROMAIN",1996-06-10,1999-11-16
6510451,2152,"LUU, LE HIEN",1999-10-14,2003-01-21
8352317,3682,"ALVAREZ, RAQUEL",2012-04-06,2013-01-08
8738435,3682,"ALVAREZ, RAQUEL",2013-12-09,2014-05-27
8606632,3682,"ALVAREZ, RAQUEL",2010-08-09,2013-12-10
7899234,2624,"JOHNS, ANDREW W",1994-06-15,2011-03-01
6771970,2681,"NGUYEN, HUY D",2000-10-02,2004-08-03
8266432,2432,"NOBAHAR, ABDULHAKIM",2008-09-15,2012-09-11
8266432,2432,"NOBAHAR, ABDULHAKIM",2008-09-15,2012-09-11
7055169,2623,"BUI, KIEU OANH T",2003-04-21,2006-05-30
7890366,3688,"ALVAREZ, RAQUEL",2006-12-22,2011-02-15
7856375,3688,"ALVAREZ, RAQUEL",2006-12-29,2010-12-21
7263548,2154,"DONAGHUE, LARRY D",2002-11-04,2007-08-28
8438608,2421,"SALTARELLI, DOMINIC D",2011-07-01,2013-05-07
8464302,2421,"SALTARELLI, DOMINIC D",2000-08-03,2013-06-11
7072849,3622,"CHAMPAGNE, DONALD",1993-11-26,2006-07-04
7072849,3622,"CHAMPAGNE, DONALD",1993-11-26,2006-07-04
5796967,2176,"FEILD, JOSEPH H",1993-11-26,1998-08-18
5796967,2176,"FEILD, JOSEPH H",1993-11-26,1998-08-18
6081792,3693,"MERCHANT, SHAHID R",1998-01-15,2000-06-27
7340506,2154,"VU, VIET D",2001-02-23,2008-03-04
7424520,2154,"DONAGHUE, LARRY D",2007-08-28,2008-09-09
6115737,2758,"BAROT, BHARAT",1996-07-24,2000-09-05
6999938,3625,"SMITH, JEFFREY A",1999-07-16,2006-02-14
8234184,3625,"ALLEN, WILLIAM J",2005-07-15,2012-07-31
7818247,3693,"WEISBERGER, RICHARD C",2006-05-03,2010-10-19
7412416,3693,"BORLINGHAUS, JASON M",2006-05-03,2008-08-12
7752535,2176,"NGUYEN, MAIKHANH",2005-12-01,2010-07-06
8266515,2176,"NGUYEN, MAIKHANH",2010-03-08,2012-09-11
7725382,3693,"WEISBERGER, RICHARD C",2006-10-25,2010-05-25
9037502,3684,"POND, ROBERT M",2009-02-04,2015-05-19
7765128,3625,"DUNHAM, JASON B",2004-07-21,2010-07-27
8346618,3683,"PALAVECINO, KATHLEEN GAGE",2010-06-28,2013-01-01
8908842,2656,"TIEU, BINH KIEN",2012-12-17,2014-12-09
6128651,2758,"HARRELL, ROBERT B",1999-04-14,2000-10-03
6002393,2711,"FLYNN, NATHAN J",1995-08-22,1999-12-14
8756155,3695,"HAVAN, THU THAO",2002-10-03,2014-06-17
9300792,,,,
8805825,2156,"RAAB, CHRISTOPHER J",2005-01-12,2014-08-12
7739080,2128,"SAXENA, AKASH",2004-04-19,2010-06-15
9203870,3684,"POND, ROBERT M",2014-03-31,2015-12-01
9219810,3684,"POND, ROBERT M",2013-10-18,2015-12-22
9215310,3684,"POND, ROBERT M",2014-03-31,2015-12-15
9203956,3684,"POND, ROBERT M",2014-03-31,2015-12-01
6430603,2132,"PEESO, THOMAS R",1999-04-28,2002-08-06
RE43529,2439,"LAFORGIA, CHRISTIAN A",2010-11-07,2012-07-17
RE43528,2439,"LAFORGIA, CHRISTIAN A",2010-03-09,2012-07-17
RE43500,2439,"LAFORGIA, CHRISTIAN A",2010-03-09,2012-07-03
RE43103,2439,"LAFORGIA, CHRISTIAN A",2010-08-10,2012-01-10
RE43103,2439,"LAFORGIA, CHRISTIAN A",2010-08-10,2012-01-10
RE43500,2439,"LAFORGIA, CHRISTIAN A",2010-03-09,2012-07-03
RE43528,2439,"LAFORGIA, CHRISTIAN A",2010-03-09,2012-07-17
RE43529,2439,"LAFORGIA, CHRISTIAN A",2010-11-07,2012-07-17
6002393,2711,"FLYNN, NATHAN J",1995-08-22,1999-12-14
7840437,3688,"CHAMPAGNE, DONALD",2004-09-03,2010-11-23
8719090,3681,"CHAMPAGNE, DONALD",2004-05-18,2014-05-06
7610244,3691,"KAZIMI, HANI M",2002-01-11,2009-10-27
7627528,3691,"KAZIMI, HANI M",2001-11-14,2009-12-01
7512563,3696,"GRAHAM, CLEMENT B",2007-01-17,2009-03-31
7483856,3696,"GRAHAM, CLEMENT B",2001-01-17,2009-01-27
7599881,3696,"GRAHAM, CLEMENT B",2006-08-25,2009-10-06
7567937,3696,"GRAHAM, CLEMENT B",2001-09-05,2009-07-28
8195578,3621,"MANDEL, MONICA A",2009-08-11,2012-06-05
8955029,2425,"IDOWU, OLUGBENGA O",2010-10-26,2015-02-10
9053494,3622,"CHAMPAGNE, DONALD",2014-01-18,2015-06-09
7783021,2614,"DEANE JR, WILLIAM J",2005-01-28,2010-08-24
7783021,2614,"DEANE JR, WILLIAM J",2005-01-28,2010-08-24
7783021,2614,"DEANE JR, WILLIAM J",2005-01-28,2010-08-24
7783021,2614,"DEANE JR, WILLIAM J",2005-01-28,2010-08-24
7783021,2614,"DEANE JR, WILLIAM J",2005-01-28,2010-08-24
7783021,2614,"DEANE JR, WILLIAM J",2005-01-28,2010-08-24
7783021,2614,"DEANE JR, WILLIAM J",2005-01-28,2010-08-24
7783021,2614,"DEANE JR, WILLIAM J",2005-01-28,2010-08-24
7783021,2614,"DEANE JR, WILLIAM J",2005-01-28,2010-08-24
7783021,2614,"DEANE JR, WILLIAM J",2005-01-28,2010-08-24
6778074,2632,"TONG, NINA C",2002-03-18,2004-08-17
6422291,3634,"JOHNSON, BLAIR M",2001-03-19,2002-07-23
6653215,2813,"NGUYEN, THANH T",2001-10-05,2003-11-25
7713698,1637,"RILEY, JEZIA",2007-08-20,2010-05-11
7790869,1637,"RILEY, JEZIA",2007-06-05,2010-09-07
7566960,2826,"WILLIAMS, ALEXANDER O",2003-10-31,2009-07-28
8062968,2823,"TOBERGTE, NICHOLAS J",2009-06-19,2011-11-22
8058897,2819,"TRAN, THIENVU V",2010-06-28,2011-11-15
6258540,1655,"GOLDBERG, JEANINE ANNE",1999-11-29,2001-07-10
7994609,2894,"FERNANDES, ERROL V",2008-11-21,2011-08-09
6757717,2142,"NGUYEN, HAI V",1999-09-16,2004-06-29
7591303,3744,"CIRIC, LJILJANA V",2005-12-29,2009-09-22
6054337,2823,"COLLINS, DEVEN M",1997-12-12,2000-04-25
5411797,1784,"TURNER, ARCHENE A",1993-04-01,1995-05-02
5478650,1784,"TURNER, ARCHENE A",1995-05-02,1995-12-26
6947882,2123,"THOMSON, WILLIAM D",1999-09-24,2005-09-20
6240376,2123,"SERGENT, DOUGLAS W",1998-07-31,2001-05-29
7831926,2176,"HUTTON JR, WILLIAM D",2007-04-21,2010-11-09
6444533,2812,"BOOTH, RICHARD A",2000-03-03,2002-09-03
6888204,2822,"PERKINS, PAMELA E",1998-09-25,2005-05-03
7461353,2176,"TRAN, QUOC A",2005-01-28,2008-12-02
5872387,2815,"HARDY, DAVID B",1996-01-16,1999-02-16
7516484,2436,"LOUIE, OSCAR A",2008-04-07,2009-04-07
8088575,1637,"RILEY, JEZIA",2010-07-19,2012-01-03
6716830,1614,"FAY, ZOHREH A",2002-07-22,2004-04-06
6998973,2632,"POPE, DARYL C",2004-02-05,2006-02-14
7671070,1612,"FAY, ZOHREH A",2003-11-17,2010-03-02
6441828,2674,"NGUYEN, FRANCIS N",1999-09-08,2002-08-27
7297364,1762,"FLETCHER III, WILLIAM P",2005-12-19,2007-11-20
6584306,2683,"NGUYEN, SIMON",2001-06-21,2003-06-24
5518989,1616,"LIU, SUE XU",1994-01-31,1996-05-21
6162974,1638,"BENZION, GARY",1997-11-26,2000-12-19
6436989,1624,"COLEMAN, BRENDA LIBBY",1997-12-24,2002-08-20
6029111,3614,"LOUIS JACQUES, JACQUES H",1995-12-28,2000-02-22
5862511,3614,"LOUIS JACQUES, JACQUES H",1995-12-28,1999-01-19
6404480,2871,"NGUYEN, DUNG T",2000-12-12,2002-06-11
5632545,2882,"DOWLING, WILLIAM C",1996-07-26,1997-05-27
8020765,2876,"FRANKLIN, JAMARA ALZAIDA",2006-12-19,2011-09-20
7155241,2618,"NGUYEN, THUAN T",2005-02-07,2006-12-26
7970674,3694,"BASIT, ABDUL",2006-02-03,2011-06-28
6871048,2687,"TRINH, SONNY",1999-04-27,2005-03-22
7956978,2871,"QI, ZHI QIANG",2008-07-01,2011-06-07
5746775,1764,"GRIFFIN, WALTER DEAN",1993-10-21,1998-05-05
7171103,2883,"LEPISTO, RYAN A",2005-10-03,2007-01-30
6961508,2883,"LEPISTO, RYAN A",2003-04-24,2005-11-01
6339666,2874,"LEE, JOHN D",2001-04-20,2002-01-15
6110593,1711,"MCCLENDON, SANZA L",1998-05-21,2000-08-29
6438306,2874,"STAHL, MICHAEL J",2000-04-07,2002-08-20
6298189,2874,"LEE, JOHN D",1998-03-06,2001-10-02
6298189,2874,"LEE, JOHN D",1998-03-06,2001-10-02
6323255,1711,"MCCLENDON, SANZA L",1998-09-30,2001-11-27
7276543,1711,"MCCLENDON, SANZA L",2001-10-09,2007-10-02
7276543,1711,"MCCLENDON, SANZA L",2001-10-09,2007-10-02
8051287,2453,"LIM, KRISNA",2008-10-15,2011-11-01
6074503,1733,"KNABLE, GEOFFREY L",1997-04-22,2000-06-13
7977575,2835,"MAYO III, WILLIAM H",2009-12-23,2011-07-12
7135641,2831,"MAYO III, WILLIAM H",2005-08-04,2006-11-14
7697102,2871,"NGUYEN, DUNG T",2005-08-09,2010-04-13
6516236,2125,"CABRERA, ZOILA E",2001-12-10,2003-02-04
6513058,2153,"LIM, KRISNA",2001-02-27,2003-01-28
7923311,2829,"LEBENTRITT, MICHAEL",2007-09-17,2011-04-12
7923311,2829,"LEBENTRITT, MICHAEL",2007-09-17,2011-04-12
7876413,2871,"QI, ZHI QIANG",2008-10-16,2011-01-25
7347011,3728,"BAYS, MARIE D",2004-03-03,2008-03-25
8068204,2871,"QI, ZHI QIANG",2011-01-20,2011-11-29
7663061,2831,"MAYO III, WILLIAM H",2007-10-23,2010-02-16
6218930,2685,"NGUYEN, TAI T",2000-03-07,2001-04-17
D0617465,,,,
6738799,2155,"BAROT, BHARAT",2003-06-02,2004-05-18
8073557,2121,"KASENGE, CHARLES R",2009-03-18,2011-12-06
6925481,2157,"MEKY, MOUSTAFA M",2001-05-03,2005-08-02
6799084,3653,"BUTLER, MICHAEL E",2001-01-31,2004-09-28
RE040526,,,,
RE040520,,,,
6173403,2437,"CALLAHAN, PAUL E",1999-04-08,2001-01-09
5982889,2437,"CALLAHAN, PAUL E",1997-04-30,1999-11-09
5978791,2161,"MOFIZ, APU M",1997-10-24,1999-11-02
6415280,2177,"HOMERE, JEAN RAYMOND",1999-04-01,2002-07-02
7945544,2166,"PHAM, KHANH B",2007-10-31,2011-05-17
7945539,2166,"PHAM, KHANH B",2007-10-31,2011-05-17
7949662,2166,"PHAM, KHANH B",2003-12-23,2011-05-24
8001096,2166,"PHAM, KHANH B",2007-10-31,2011-08-16
7254621,2157,"MEKY, MOUSTAFA M",2005-03-07,2007-08-07
6631449,2188,"ELLIS, KEVIN L",2001-10-05,2003-10-07
5495607,2161,"MOFIZ, APU M",1993-11-15,1996-02-27
5678042,2113,"BONZO, BRYCE P",1996-01-24,1997-10-14
6218930,2685,"NGUYEN, TAI T",2000-03-07,2001-04-17
6065880,2874,"LEE, JOHN D",1998-03-09,2000-05-23
7596784,2192,"KENDALL, CHUCK O",2001-09-10,2009-09-29
5944839,2114,"LE, DIEU MINH T",1997-03-19,1999-08-31
5590642,3749,"HUSON, GREGORY L",1995-01-26,1997-01-07
6669981,1762,"MICHENER, JENNIFER KOLB",2001-11-29,2003-12-30
6918014,2188,"ELLIS, KEVIN L",2003-10-06,2005-07-12
7065637,2116,"DU, THUAN N",2000-09-15,2006-06-20
5825891,3642,"CANGIALOSI, SALVATORE A",1997-10-29,1998-10-20
6489589,1725,"EVANS, GEOFFREY S",1998-03-05,2002-12-03
7267828,1614,"HENLEY III, RAYMOND J",2003-12-12,2007-09-11
8018348,2612,"TRIEU, VAN THANH",2009-02-19,2011-09-13
8121904,3625,"POND, ROBERT M",2009-10-11,2012-02-21
7579016,1621,"WITHERSPOON, SIKARL A",2008-04-21,2009-08-25
6526808,2856,"GARBER, CHARLES D",1999-07-07,2003-03-04
8103313,2618,"AYOTUNDE, AYODEJI O",2008-06-10,2012-01-24
7439616,2892,"CHAMBLISS, ALONZO",2006-02-10,2008-10-21
6757717,2142,"NGUYEN, HAI V",1999-09-16,2004-06-29
6209259,1661,"GRUNBERG, ANNE MARIE",1998-07-10,2001-04-03
6494387,3752,"MORRIS, LESLEY D",2001-02-27,2002-12-17
5779334,2851,"DOWLING, WILLIAM C",1997-01-08,1998-07-14
5972401,1761,"BECKER, DREW E",1997-11-28,1999-10-26
5997915,1761,"HEGGESTAD, HELEN F",1998-07-31,1999-12-07
6011040,1614,"HENLEY III, RAYMOND J",1998-06-11,2000-01-04
6673381,1761,"HEGGESTAD, HELEN F",2002-07-16,2004-01-06
7172778,1761,"HEGGESTAD, HELEN F",2003-12-30,2007-02-06
7731558,3711,"NICONOVICH, ALEXANDER R",2007-08-15,2010-06-08
7731558,3711,"NICONOVICH, ALEXANDER R",2007-08-15,2010-06-08
7909641,2839,"TA, THO DAC",2010-06-25,2011-03-22
7579016,1621,"WITHERSPOON, SIKARL A",2008-04-21,2009-08-25
5515369,2603,"VU, HUY DUY",1994-06-24,1996-05-07
6240088,2662,"HO, DUC CHI",1998-06-02,2001-05-29
6587067,2635,"WONG, ALBERT KANG",2001-02-23,2003-07-01
7057026,1637,"RILEY, JEZIA",2002-08-23,2006-06-06
7039507,3661,"CAMBY, RICHARD M",2003-03-07,2006-05-02
7039507,3661,"CAMBY, RICHARD M",2003-03-07,2006-05-02
6635196,1732,"VARGOT, MATHIEU D",2000-11-22,2003-10-21
7806360,3654,"DONDERO, WILLIAM E",2008-10-17,2010-10-05
7523072,3621,"MURDOUGH, JOSHUA A",2005-12-16,2009-04-21
7225160,3621,"AUGUSTIN, EVENS J",2001-12-17,2007-05-29
7359884,3621,"WORJLOH, JALATEE",2003-03-14,2008-04-15
6963859,3621,"REAGAN, JAMES A",2003-01-16,2005-11-08
7139736,3621,"ABDI, KAMBIZ",2005-08-08,2006-11-21
7269576,3621,"AGWUMEZIE, CHINEDU CHARLES",2004-02-09,2007-09-11
6931558,2116,"PERVEEN, REHANA",2001-11-30,2005-08-16
6931558,2116,"PERVEEN, REHANA",2001-11-30,2005-08-16
7191299,2188,"SONG, HUA JASMINE",2003-05-12,2007-03-13
7254682,2188,"ELLIS, KEVIN L",2004-07-28,2007-08-07
7254682,2188,"ELLIS, KEVIN L",2004-07-28,2007-08-07
6455138,1773,"CHEN, VIVIAN",1998-12-30,2002-09-24
7093086,2189,"CHACE, CHRISTIAN",2002-03-28,2006-08-15
7191299,2188,"SONG, HUA JASMINE",2003-05-12,2007-03-13
5614906,2617,"HILL, ANDREW M",1996-04-23,1997-03-25
7335996,2818,"VU, DAVID",2006-05-30,2008-02-26
8180489,1773,"SASAKI, SHOGO",2008-09-26,2012-05-15
7860131,2467,"MOORE  JR, MICHAEL J",1995-06-07,2010-12-28
8273183,3723,"CHIN, RANDALL E",2011-07-12,2012-09-25
7908638,2624,"HUNG, YUBIN",1995-06-07,2011-03-15
7797717,2456,"BATES, KEVIN T",1995-05-23,2010-09-14
5620723,1744,"HEITBRINK, TIMOTHY W",1995-06-07,1997-04-15
5414426,2617,"MULLEN, THOMAS J",1992-12-11,1995-05-09
5624695,1744,"HEITBRINK, TIMOTHY W",1995-06-07,1997-04-29
6581065,2171,"AMSBURY, WAYNE P",1999-11-02,2003-06-17
7734251,2628,"PAPPAS, PETER",1995-06-06,2010-06-08
6092074,2144,"BADERMAN, SCOTT T",1998-02-10,2000-07-18
8152788,3761,"STEPHENS, JACQUELINE F",2009-04-22,2012-04-10
6217049,3619,"HURLEY, KEVIN",1998-05-14,2001-04-17
7633673,3663,"HELLNER, MARK",2008-09-08,2009-12-15
8121904,3625,"POND, ROBERT M",2009-10-11,2012-02-21
8212094,1622,"CUTLIFF, YATE KAI RENE",2011-05-13,2012-07-03
7712683,1797,"MCKANE, ELIZABETH L",2007-06-07,2010-05-11
7930068,2121,"KASENGE, CHARLES R",2007-03-26,2011-04-19
7582051,3766,"WU, TONG E",2005-06-10,2009-09-01
7806905,3773,"WOO, JULIAN W",2009-04-10,2010-10-05
7806905,3773,"WOO, JULIAN W",2009-04-10,2010-10-05
7785334,3773,"WOO, JULIAN W",2006-08-23,2010-08-31
7785334,3773,"WOO, JULIAN W",2006-08-23,2010-08-31
7785334,3773,"WOO, JULIAN W",2006-08-23,2010-08-31
7785334,3773,"WOO, JULIAN W",2006-08-23,2010-08-31
7167731,2618,"NGUYEN, LEE",2005-09-12,2007-01-23
6563529,2613,"PHILIPPE, GIMS S",1999-10-08,2003-05-13
8108492,2448,"VU, VIET DUY",2009-11-30,2012-01-31
5987500,2442,"HARRELL, ROBERT B",1997-06-20,1999-11-16
8013884,2861,"TRAN, HUAN HUU",2008-06-26,2011-09-06
8204561,2617,"NOBILE, DANIEL A",2011-10-26,2012-06-19
5434562,2431,"ZECHER, CORDELIA P K",1993-07-12,1995-07-18
7999721,3662,"GREGORY, BERNARR E",2008-08-20,2011-08-16
8251997,1700,"BLACKWELL, GWENDOLYN",2011-11-29,2012-08-28
8251997,1700,"BLACKWELL, GWENDOLYN",2011-11-29,2012-08-28
8317070,3721,"CHUKWURAH, NATHANIEL C",2007-02-28,2012-11-27
8052583,3764,"CROW, STEPHEN R",2010-11-12,2011-11-08
6791298,2838,"TSO, EDWARD H",2002-11-05,2004-09-14
8304588,1621,"WITHERSPOON, SIKARL A",2012-01-05,2012-11-06
8283505,1621,"WITHERSPOON, SIKARL A",2012-01-05,2012-10-09
5572576,2601,"TSANG, FAN S",1994-03-15,1996-11-05
7162549,2182,"CHEN, ALAN S",2002-10-04,2007-01-09
6665003,2613,"SENFI, BEHROOZ M",1999-09-16,2003-12-16
7477284,2621,"VO, TUNG T",2001-04-19,2009-01-13
8005752,3695,"MADAMBA, CLIFFORD B",2010-10-25,2011-08-23
7827099,3695,"MADAMBA, CLIFFORD B",2004-11-23,2010-11-02
8086529,3695,"MADAMBA, CLIFFORD B",2011-03-30,2011-12-27
8095461,3695,"MADAMBA, CLIFFORD B",2011-03-30,2012-01-10
8396791,3692,"MADAMBA, CLIFFORD B",2011-11-17,2013-03-12
7110936,2128,"FERRIS III, FRED O",2001-11-19,2006-09-19
6704621,3661,"ARTHUR JEANGLAUDE, GERTRUDE",2000-11-26,2004-03-09
7544094,2839,"IMAS, VLADIMIR",2007-12-20,2009-06-09
8079413,3676,"FULLER, ROBERT EDWARD",2011-07-29,2011-12-20
5639697,2811,"GURLEY, LYNNE ANN",1996-01-30,1997-06-17
6501420,3662,"MULL, FRED H",2001-02-09,2002-12-31
RE042755,,,,
5704914,3734,"YEH, LUKE",1996-02-23,1998-01-06
6791298,2838,"TSO, EDWARD H",2002-11-05,2004-09-14
8220959,2875,"TON, ANABEL",2010-05-14,2012-07-17
7462552,2891,"SARKAR, ASOK K",2005-05-23,2008-12-09
6670905,3662,"GREGORY, BERNARR E",2002-03-15,2003-12-30
6370954,2856,"MOLLER, RICHARD ALAN",2000-09-11,2002-04-16
6046076,2823,"COLLINS, DEVEN M",1997-11-20,2000-04-04
8419214,2875,"TON, ANABEL",2012-05-11,2013-04-16
5743190,3613,"MORANO IV, SAMUEL J",1996-06-24,1998-04-28
6108704,2463,"RINEHART, MARK H",1995-09-25,2000-08-22
7250105,1753,"NOGUEROLA, ALEXANDER STEPHAN",2003-05-07,2007-07-31
6326978,2672,"YANG, RYAN R",1999-04-20,2001-12-04
6981007,2167,"LE, MIRANDA",2000-11-06,2005-12-27
6258540,1655,"GOLDBERG, JEANINE ANNE",1999-11-29,2001-07-10
5495291,2615,"BRITTON, HOWARD W",1994-07-22,1996-02-27
8083997,1771,"BHAT, NINA NMN",2009-07-10,2011-12-27
6034419,2811,"CARROLL, JAMES J",1993-12-06,2000-03-07
6970183,2613,"RAO, ANAND SHASHIKANT",2000-06-14,2005-11-29
7461353,2176,"TRAN, QUOC A",2005-01-28,2008-12-02
7831926,2176,"HUTTON JR, WILLIAM D",2007-04-21,2010-11-09
7134994,3735,"NASSER, ROBERT L",2002-05-20,2006-11-14
D0527834,,,,
5825891,3642,"CANGIALOSI, SALVATORE A",1997-10-29,1998-10-20
6738799,2155,"BAROT, BHARAT",2003-06-02,2004-05-18
5965183,1761,"CANO, MILTON I",1997-04-30,1999-10-12
5837311,1761,"HEGGESTAD, HELEN F",1996-06-21,1998-11-17
6515018,1617,"CRIARES, THEODORE J",2000-04-03,2003-02-04
5474142,3672,"BAGNELL, DAVID J",1993-04-19,1995-12-12
8158346,1637,"RILEY, JEZIA",2010-07-13,2012-04-17
7122935,2834,"MOHANDESI, IRAJ A",2006-03-17,2006-10-17
7141906,2834,"MOHANDESI, IRAJ A",2005-06-30,2006-11-28
6306141,3764,"YU, JUSTINE ROMANG",1995-06-07,2001-10-23
7417354,2834,"MOHANDESI, IRAJ A",2006-09-27,2008-08-26
5495607,2161,"MOFIZ, APU M",1993-11-15,1996-02-27
8179014,2834,"NGUYEN, TRAN N",2011-07-11,2012-05-15
7065637,2116,"DU, THUAN N",2000-09-15,2006-06-20
7990018,2834,"NGUYEN, TRAN N",2010-09-21,2011-08-02
7596784,2192,"KENDALL, CHUCK O",2001-09-10,2009-09-29
8318430,1636,"MAHATAN, CHANNING S",2012-02-07,2012-11-27
8318430,1636,"MAHATAN, CHANNING S",2012-02-07,2012-11-27
5592555,2131,"CHACE, CHRISTIAN",1994-04-12,1997-01-07
6516236,2125,"CABRERA, ZOILA E",2001-12-10,2003-02-04
8019479,2121,"LEE, DOUGLAS S",2005-11-23,2011-09-13
8073557,2121,"KASENGE, CHARLES R",2009-03-18,2011-12-06
7704051,3741,"DWIVEDI, VIKANSHA S",2007-10-31,2010-04-27
8379801,2653,"GAUTHIER, GERALD",2009-11-24,2013-02-19
6174237,3713,"NGUYEN, BINH AN DUC",1999-05-21,2001-01-16
7670536,1791,"MACKEY, JAMES P",2007-02-05,2010-03-02
6724403,2173,"NGUYEN, CAO H",2000-10-30,2004-04-20
6724403,2173,"NGUYEN, CAO H",2000-10-30,2004-04-20
6724403,2173,"NGUYEN, CAO H",2000-10-30,2004-04-20
6724403,2173,"NGUYEN, CAO H",2000-10-30,2004-04-20
7724879,2614,"GAUTHIER, GERALD",2007-08-24,2010-05-25
5686738,2815,"JACKSON JR, JEROME",1995-01-13,1997-11-11
7986426,2625,"POPOVICI, DOV",2008-12-04,2011-07-26
5944839,2114,"LE, DIEU MINH T",1997-03-19,1999-08-31
7389836,3618,"SWENSON, BRIAN L",2004-09-23,2008-06-24
5590403,2611,"LE, THANH C",1992-11-12,1996-12-31
8285678,,,,
8296076,2857,"RAYMOND, EDWARD",2012-04-20,2012-10-23
6771381,2622,"EVANS, ARTHUR G",1999-11-12,2004-08-03
5818836,2465,"BANKS HAROLD, MARSHA DENISE",1995-08-09,1998-10-06
7425292,1791,"CHAN, SING P",2002-02-14,2008-09-16
7357891,1791,"LEE, EDMUND H",2004-01-30,2008-04-15
7095917,2874,"PAK, SUNG H",2002-07-17,2006-08-22
5978791,2161,"MOFIZ, APU M",1997-10-24,1999-11-02
6612985,3736,"MCCROSKY, DAVID J",2001-02-26,2003-09-02
6631449,2188,"ELLIS, KEVIN L",2001-10-05,2003-10-07
6681003,2643,"WOO, STELLA L",2002-07-16,2004-01-20
7783299,2618,"VUONG, QUOCHIEN B",2005-06-10,2010-08-24
7057026,1637,"RILEY, JEZIA",2002-08-23,2006-06-06
6665003,2613,"SENFI, BEHROOZ M",1999-09-16,2003-12-16
7477284,2621,"VO, TUNG T",2001-04-19,2009-01-13
6744892,2137,"SMITHERS, MATTHEW",2003-03-03,2004-06-01
6252964,2132,"JACK, TODD M",2000-01-20,2001-06-26
7505592,2437,"SMITHERS, MATTHEW",2007-02-06,2009-03-17
8361497,1615,"SASAN, ARADHANA",2010-01-19,2013-01-29
8381473,3635,"NGUYEN, CHI Q",2008-11-13,2013-02-26
7733371,2621,"AN, SHAWN S",2005-11-14,2010-06-08
7228429,2132,"PEESO, THOMAS R",2001-09-21,2007-06-05
6430332,2874,"PAK, SUNG H",1999-05-12,2002-08-06
7023913,2636,"BUGG, GEORGE A",2000-06-14,2006-04-04
7493979,3618,"SWENSON, BRIAN L",2008-05-22,2009-02-24
6888661,2873,"CHOI, WILLIAM C",2002-06-13,2005-05-03
8323060,2833,"CHAMBERS, TRAVIS SLOAN",2012-06-14,2012-12-04
5793302,2683,"ZIMMERMAN, BRIAN A",1996-11-12,1998-08-11
